smiles,validity,qed,sa,logp,lipinski
CN(C)CCn1c(=N)c2cc3c4c(c(=O)n(C)c(=O)n4C)c(=N)n(CCN(C)C)c3nc2n(Cc2ccccc2)c1=O,True,0.19537311401286145,0.74,-0.16625999999999563,3
Cn1c(=N)c2c(=N)n(-c3ccccc3)c(=N)n(CCN3CCOCC3)c2c2ccc3ccccc3c21,True,0.3455691208552174,0.77,2.8475100000000015,5
N=c1c2ccc(=O)[nH]c2[nH]c2c1cc(C(F)(F)F)c(=N)n2CCN1CCCCC1,True,0.5013736528122391,0.73,2.27454,5
CN(C)CCn1cnc2cc3oc4ccc(C(=O)O)cc4c(=N)c3cc21,True,0.5518226380053669,0.79,2.674969999999999,5
CCOC(=O)c1cc2cc3c(=N)n(C)c(=O)n(CCCN(C)C)c3nc2n(C)c1=N,True,0.4449928664904186,0.76,0.3140400000000017,5
Cn1c2ccc(S(=O)(=O)c3ccc(F)cc3)cc2c(=N)c2c(N3CCNCC3)ncnc21,True,0.3639650229786824,0.79,1.98247,5
CCOC(=O)c1ccc2c(c1)c(=O)c1c(=N)n(CCN(C)C)cnc1n2CC,True,0.5153633862493348,0.81,1.5888699999999991,5
CN(C)CCn1c(=N)[nH]c(=N)c2cc3nc(N4CCN(C)CC4)ccc3cc21,True,0.5838547537887673,0.76,0.7899400000000028,5
N=c1[nH]c2cnc(N3CCNCC3)cc2c2[nH]c3c(c12)CCCC3,True,0.5512717324691079,0.76,1.8120699999999998,5
Cn1c2cc(F)ccc2c(=O)c2c(=N)n(CC(=O)N3CCCCC3)cnc21,True,0.6953524029382264,0.81,1.5192699999999995,5
CN1CCN(c2ncnc3c2c(=N)n(CCCN2CCOCC2)c2ccc(C(=O)O)cc32)CC1,True,0.52337030191533,0.8,1.2362700000000013,5
CN(C)CCn1c2cnccc2c(=N)c2cc3ccc(=O)oc3cc21,True,0.4608329631751492,0.79,2.336970000000001,5
CCN(CC)CCCn1c2ccc(S(=O)(=O)N(CC)CC)cc2c(=N)c2cnc(-c3ccco3)nc21,True,0.30461524012708935,0.77,4.086370000000003,3
Cn1c(=N)c(C(N)=O)cc2cc3c(=N)oc(N4CCNCC4)nc3nc21,True,0.44171156677005263,0.73,-0.8180599999999991,5
N=c1c2ccccc2n(CCN2CCCC2)c2nc(N3CCNCC3)n(Cc3ccccc3)c(=N)c12,True,0.3686220775196599,0.79,2.50364,5
N=c1c2cc(C(=O)c3ccc(C(F)(F)F)cc3)ccc2ncn1CCN1CCCC1,True,0.6452146451066609,0.83,3.8613700000000026,5
CN(C)CCCn1c(=N)c(C(=N)N)cc2cc3ccccc3nc21,True,0.38026056270768754,0.82,1.9047399999999999,5
CN(C)CCCn1c2ccc(S(=O)(=O)N3CCCCC3)cc2c2c(=N)n(CCN(C)C)cnc21,True,0.49956435672570837,0.79,2.1583700000000006,5
CN(C)CCn1c(=N)n(C)c(=N)c2cc3[nH]c4ccccc4c(=N)c3cc21,True,0.4095704575841805,0.75,1.6143100000000006,5
CN(C)CCCn1c(=N)n(-c2ccc(F)cc2)c(=N)c2cc(C(=O)Nc3ccc(F)cc3)ccc21,True,0.378025841180879,0.82,3.873140000000001,5
CCCc1nc2c(c(=O)c3cc4c(cc3n2C)OCO4)c(=N)n1CCN1CCN(c2ccc(F)cc2)CC1,True,0.3950710556104221,0.79,3.0101700000000005,4
N=c1c2cc3cc(O)ccc3nc2ncn1CCN1CCCC1,True,0.7240212705110153,0.81,1.86537,5
CCn1c(=N)c(C(=O)OC)cc2cc3c(=N)n(CCN(C)C)c(=N)n(CC)c3nc21,True,0.4047766711950812,0.74,0.618910000000001,5
CN(C)CCCn1ccc(=N)c2cc3cc(F)ccc3nc21,True,0.7527940704933056,0.81,2.7597700000000005,5
N=c1[nH]c2cnc(NCCN)cc2c2cc(-c3ccncc3)ccc12,True,0.43181250674666666,0.79,2.628170000000001,5
Cn1c(=N)c2c(NCC3CCCN3)ncnc2c2cc(C(=O)O)ccc21,True,0.5284682624938544,0.73,1.4630699999999996,5
Cn1c2ccc(S(C)(=O)=O)cc2c(=O)c2c(N3CCN(CC(F)(F)F)CC3)ncnc21,True,0.5542197159052519,0.81,1.5694999999999997,5
CCN1CCN(c2nc3ccc(C(=O)C(F)(F)F)cc3c(=N)[nH]2)CC1,True,0.8270627747801498,0.79,1.9292699999999998,5
CCOC(=O)c1cc2c(=N)n3c(nc2n(C)c1=N)CCCC3CN1CCCC1,True,0.7800627961446914,0.71,1.4836399999999992,5
CCOC(=O)c1cc2cc3c(=N)ncn(CCN(C)C)c3nc2c(=N)o1,True,0.5168404623514055,0.74,0.8747399999999999,5
N=c1c2cc3c(C(=O)c4ccccc4)c4n(c3nc2ncn1CCN1CCOCC1)CCC4,True,0.47958769394488415,0.77,2.3748700000000005,5
Cc1ccc(S(=O)(=O)c2ccc3c(c2)c(=N)c2c(N)ncnc2n3CCCN(C)C)cc1,True,0.4362280054552127,0.8,2.739090000000001,5
CCOC(=O)c1cc2cc3c(=N)n(-c4ccccc4)c(=O)n(CCN(C)C)c3nc2n(C)c1=N,True,0.33181618154050346,0.78,1.3761400000000004,5
N=C1Nc2ncnc(N3CCNCC3)c2C(=O)C1=Cc1ccccn1,True,0.7014696122761817,0.75,0.9502699999999988,5
COC(=O)c1ccc2nc3c(cc2c1)c(=N)n(C1CCCN(C)C1)c(=N)n3CCN1CCOCC1,True,0.4218835653749008,0.72,1.3354400000000002,5
CCOC(=O)c1cc2cc3oc(N4CCNCC4)nc(=N)c3cc2oc1=O,True,0.3977804122446978,0.78,0.99997,5
N=c1nc(N2CCNCC2)c2c(=N)oc3cc(C(=O)O)ccc3c2o1,True,0.5014865373430683,0.75,0.6407400000000005,5
CCOC(=O)c1cc2c(=N)n(CCCN(C)C)c(C)nc2n(C)c1=N,True,0.7546531860618145,0.78,0.7705600000000006,5
N=c1cc(N2CCCC2)oc2c1ccc1c(=O)n(CCN3CCCC3)ncc12,True,0.7040872674257092,0.79,2.3181700000000003,5
CN1CCN(c2nc3cc4c(=N)c5ccccc5n(C)c4cc3c(=N)[nH]2)CC1,True,0.44555894435781596,0.76,1.9185399999999997,5
N=c1c2ccc(F)cc2oc2ccnc(NCCN)c12,True,0.635974617658054,0.79,1.9701699999999995,5
Cc1cc(=N)oc2cc3nc(N4CCN(C)CC4)[nH]c(=N)c3cc12,True,0.5884175826258435,0.75,1.3282599999999996,5
N=c1oc2cc3cccnc3cc2c2cc3c(cc12)ncn3CCN1CCCC1,True,0.37672482116010586,0.79,4.0591700000000035,5
N=c1c2cc(C(N)=O)ccc2oc2ncnc(N3CCNCC3)c12,True,0.5854002257807231,0.79,0.36396999999999974,5
CN1CCN(c2ncnc3c2c(=N)c2cc(C(N)=O)ccc2n3C)CC1,True,0.6525790518035627,0.81,0.45167000000000024,5
CCn1c(=N)n(CCN(C)C)c(=N)c2cc3cc(C(=O)O)c(=N)n(C)c3nc21,True,0.4613717979903183,0.73,0.04761000000000265,5
CN(C)CCNc1nccc2c(=N)c3ccc(C(=O)O)cc3oc12,True,0.6208005320312995,0.8,2.1321699999999995,5
N=c1c2cc3ccc(=N)n(CCN)c3nc2n(CC(F)(F)F)c(=N)n1CCN1CCCC1,True,0.4165384644009431,0.72,0.8477099999999997,5
COC(=O)c1ccc2c(c1)c(=N)c1cc3c(=N)n(C)c(=O)n(C)c3nc1n2CCCN(C)C,True,0.348732629916564,0.76,1.0771399999999995,5
CN(C)CCn1cnc2nc3cc[nH]c(=N)c3cc2c1=N,True,0.608071674868004,0.73,0.43314,5
CCN=c1c2cc(C(=O)O)ccc2nc2n1CCCN2CCN(C)C,True,0.8888752419322862,0.79,1.4268,5
Cn1c2ccc(C(=O)c3ccc(Cl)cc3)cc2c(=N)c2c(N3CCNCC3)ncnc21,True,0.38373136414764314,0.8,2.8949700000000007,5
Cn1c(=N)c(C(N)=O)cc2c(=N)n(CCCN3CCCCC3)c3ncccc3c21,True,0.5697612110944446,0.78,1.46184,5
CCOC(=O)c1ccc2nc3c(c(=N)n2c1)n(CCN1CCCCC1)c(=N)n3CC,True,0.6028780870530518,0.78,1.7319399999999996,5
COC(=O)c1ccc2c(c1)c(=O)c1cc(C(=O)OC)cnc1n2CCN(C)C,True,0.4890041704133719,0.85,1.6844999999999997,5
CN1CCN(c2cc3c(=N)[nH]c4cc(C(N)=O)ccc4c3cn2)CC1,True,0.6086736543419852,0.8,1.0462699999999994,5
N=c1[nH]c2c(=NCCN)[nH]c3ccnc(NCCN)c3c2[nH]1,True,0.3245665253827182,0.68,-0.9182299999999985,4
CCN(CC)CCn1c(=N)c2cc(-c3ccc(C(F)(F)F)cc3)c(C(=O)OC)cc2n(Cc2ccc(C(F)(F)F)cc2)c1=N,True,0.17081296992970615,0.77,6.283040000000006,3
COc1ccc2oc3c4cnn(CCN5CCCCC5)c4n(CC(F)(F)F)c(=N)c3c2c1,True,0.49596460261952513,0.77,4.273470000000003,5
C=CCn1c(=N)c2cnc(N3CCN(C)CC3)nc2n(CC(F)(F)F)c1=N,True,0.7618225394706164,0.76,0.6918399999999998,5
CCn1c(=N)n(CCCN2CCCCC2)c(=N)c2cc(C(=O)NC3CCCCC3)ccc21,True,0.618692845083381,0.81,3.3601400000000012,5
CC(=O)c1ccc2oc3ncnc(N4CCNCC4)c3c(=N)c2c1,True,0.54760383828954,0.79,1.4676699999999996,5
Cc1nc2c(ccc(=N)n2Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ncn(CCN(C)C)c12,True,0.4032459643981633,0.77,4.8213900000000045,5
CN(C)CCCn1c2ccc(S(=O)(=O)N(C)C)cc2c(=N)c2nc3ccccc3nc21,True,0.46664914321419854,0.81,2.4191700000000003,5
Cc1cc(=O)oc2cc3oc4ccnc(NCCN)c4c(=N)c3cc12,True,0.38993208201587004,0.78,2.2458899999999993,5
N=c1c2cc3c(=N)n(CCN4CCOCC4)c4ncccc4c3cc2ncn1CCN1CCOCC1,True,0.31157537521775575,0.76,1.1625400000000004,5
c1cncc(-c2ccc3ncc4c(N5CCNCC5)ncnc4c3c2)c1,True,0.5650462252295597,0.83,2.6496000000000004,5
N=c1oc(N2CCCCC2)nc2cc3c(=N)oc(N4CCNCC4)nc3cc12,True,0.5731112281608326,0.74,1.3278400000000001,5
COC(=O)c1ccc2c(c1)c(=N)c1c(N)ncnc1n2CCCN(C)C,True,0.5290443526857092,0.81,1.38447,5
CN(C)CCn1cnc2c(c(=N)c3cc(C(=O)c4ccccc4)ccc3n2CCN(C)C)c1=N,True,0.31362470208974735,0.78,2.3041400000000003,5
CC(=O)c1ccc2oc3nc(N4CCN(C)CC4)ncc3c(=N)c2c1,True,0.5668405551487391,0.8,1.8098699999999999,5
N=c1c2ccc(C(N)=O)cc2oc2ccnc(N3CCNCC3)c12,True,0.6090108560298066,0.8,0.9689699999999999,5
CN(C)CCn1c2ccccc2c(=N)c2cc3cc(C(=O)O)ccc3nc21,True,0.5480679838546951,0.82,3.081970000000001,5
CC(=O)c1cccc(-n2cnc3c(cnn3CCN)c2=N)c1,True,0.6969419531713062,0.81,0.86277,5
N=c1c2cc3cc4c(cc3nc2nc(N2CCNCC2)n1Cc1ccccc1F)OCO4,True,0.4836096092238422,0.78,2.3896699999999997,5
CN(C)CCNc1ncnc2c1cnc1ccc(C(=O)c3ccccc3)cc12,True,0.413818377518602,0.85,3.382500000000002,5
CN(C)CCSc1nc2c(c(=O)c3cc(C(=O)O)ccc3n2C)c(=N)n1-c1ccccc1,True,0.2664825220118538,0.81,2.7087700000000012,5
Cn1c2nc3ncccc3c(=O)c-2cc2c(N3CCNCC3)ncnc21,True,0.5091943080390722,0.8,0.7860999999999994,5
CN1CCN(c2nc3nc4c(cc3c(=N)n2C)c(=N)n(C)c(=O)n4C)CC1,True,0.5273421630477013,0.75,-1.1305599999999973,5
N=c1ccn(CCN2CCCCC2)c2nc3ccc(C(=O)Nc4ccccc4)cc3cc12,True,0.4653789213649536,0.83,4.407170000000003,5
Cn1c(=O)[nH]c2cc3c(=N)n(CCN4CCOCC4)c(N4CCCC4)nc3cc2c1=N,True,0.5137709956668469,0.76,0.10764000000000179,5
CN1CCN(c2nc(N3CCN(C)CC3)c3c(=O)c4cc(S(=O)(=O)N(C)C5CCCCC5)ccc4n(C)c3n2)CC1,True,0.418249042351732,0.79,1.9385000000000019,4
N=c1c(C#CCCO)cc2c(N3CCNCC3)ncnc2n1-c1ccc(F)cc1,True,0.5827269631052784,0.78,1.1825700000000001,5
CCOC(=O)c1ccc2c(=N)n(CCN3CCC(n4ncnc4C)CC3)c(=N)n(C)c2c1,True,0.5635188302198468,0.77,1.3524599999999998,5
Cn1c(=N)c2ccc(S(=O)(=O)N3CCCCC3)cc2c2c(=N)n(CCN3CCCCC3)cnc21,True,0.5417785411512879,0.78,2.1474399999999996,5
CN(C)CCn1c2cc3ncccc3cc2c(=N)c2c(N3CCNCC3)ncnc21,True,0.5043488048860408,0.78,1.58337,5
COCCCn1c(N2CCN(c3ccccn3)CC2)nc2cc3c(cc2c1=N)c(=N)n(C)c(=O)n3C,True,0.30724828713052155,0.76,0.9437400000000008,4
COC(=O)c1ccc2c(=N)c3c(N4CCN(C)CC4)nccc3[nH]c2c1,True,0.5425176390617348,0.82,1.7339699999999993,5
N=c1[nH]cccc1-c1nc2ccc(S(=O)(=O)N3CCCCC3)cc2c(=O)n1CCCN1CCOCC1,True,0.4972348329799363,0.79,1.76797,4
N=c1[nH]c2cc3ncccc3cc2c(=N)n1CCNCCn1cccc1,True,0.31444229346499875,0.75,1.5678399999999995,5
CCn1c2ccc(C(=O)OC)cc2c(=O)c2c(=N)n3cccc(N4CCNCC4)c3nc21,True,0.3755663768035089,0.79,1.49797,5
CN(C)CCn1cnc2ccc(S(=O)(=O)c3ccccc3)cc2c1=N,True,0.7573256038268106,0.84,1.91017,5
N=c1[nH]c2nc3c(cc2cc1C(N)=O)c(=N)nc(Cl)n3CCN1CCCC1,True,0.3869350513706622,0.73,0.7196399999999996,5
CCn1cc(C(N)=O)c(=N)c2cc3nc(C)n(CCN(C)C)c(=N)c3cc21,True,0.5825880755116463,0.75,0.9387600000000009,5
CCOC(=O)c1ccc2ncc3c(NCCN(C)C)ncnc3c2c1,True,0.5451304592764233,0.84,2.3282000000000007,5
N=c1c2cc(C(=O)NCc3ccccc3)c(=N)n(CCN3CCOCC3)c2nc2n1CCCC2,True,0.5150588941601594,0.79,1.3952399999999998,5
CCOC(=O)c1cc2c(=N)n(CCCN3CCOCC3)c(=S)n(C3CC3)c2n(CC(F)(F)F)c1=N,True,0.41685735573306487,0.74,2.728930000000001,4
CN(C)CCCn1c2ccc(C(=O)N3CCCCC3)cc2c(=N)c2c(=N)n3ccccc3nc21,True,0.4513506514712222,0.78,2.9789400000000006,5
N=c1ccn(-c2ccccc2)c2cc3ncn(CCN4CCCC4)c(=N)c3cc12,True,0.5309289388558137,0.79,3.0349400000000015,5
CCCn1c(N2CCN(C)CC2)nc2c(c1=N)c(=N)n1cc(-c3ccco3)nc1n2CC,True,0.49777344566594317,0.75,1.88614,5
Cn1c2ccccc2c(=O)c2c(=O)c3cc(S(=O)(=O)N4CCCCC4)ccc3n(CCCN3CCOCC3)c21,True,0.342949131592778,0.8,2.903500000000001,4
CN(C)CCN(C)c1nccc2c1c(=N)c1cc(C(=O)NCCN3CCCC3)ccc1n2C,True,0.5146147924373208,0.79,2.0293700000000006,5
N=c1c2cc(C(=O)NCCN3CCOCC3)ccc2n(CCN2CCOCC2)c2nc3n(c(=N)c12)CCCC3,True,0.38319844135550774,0.76,0.6804400000000033,4
Cn1c2cc3ncccc3cc2c(=O)c2c(=N)n(-c3cccc(F)c3)c(CCN3CCCC3)nc21,True,0.4082745426230296,0.79,3.682470000000002,5
CCOC(=O)c1ccc2nc3n(CCN)c(=N)c4cc(C(=O)OCC)ccc4n3c(=N)c2c1,True,0.2322670043520735,0.78,1.7132399999999999,5
CN(C)CCCn1c(=N)c(C(N)=O)cc2cc(S(=O)(=O)N3CCCCC3)ccc21,True,0.7051400854440479,0.83,1.3459699999999999,5
Cn1c2nc(N3CCNCC3)ncc2c(=N)c2ccc(S(C)(=O)=O)c(Cl)c21,True,0.6167207781959508,0.76,1.067470000000001,5
Cc1cc(C(=O)O)cn2c(=N)c3c(=O)n(-c4ccccc4)c(=N)n(CCCN(C)C)c3nc12,True,0.38401709320138966,0.77,1.3571599999999995,5
COC(=O)c1ccc2c(c1)c(=O)c1c(=N)n(CCN3CCCCC3)cnc1n2C,True,0.5354724983049645,0.82,1.6401699999999995,5
CN1CCN(c2nc(N3CCOCC3)c3cc4ccc(C(F)(F)F)cc4nc3n2)CC1,True,0.5774693047564672,0.82,2.7852000000000006,5
CN(C)CCn1c(=N)n(C)c(=N)c2cc3cc4c(nc3nc21)CCCC4=O,True,0.6748161338000646,0.74,0.9625400000000004,5
Cn1c(=O)sc2cc3ncn(CCN4CCCCC4)c(=N)c3cc21,True,0.7899202702978355,0.79,1.9150700000000003,5
Cn1c(=O)c2cc3ccc(=N)n(CCN4CCCCC4)c3cc2n(C)c1=O,True,0.7059808340678162,0.81,1.1572699999999996,5
CCOC(=O)c1cc2cc3c(nc2n(C)c1=N)n(CCN(CC)CC)c(=N)n1cc(-c2ccccc2)nc31,True,0.24434396146217596,0.76,3.320140000000001,4
CCN(CC)CCNc1ncnc2c1c(=N)c1cc(S(N)(=O)=O)ccc1n2C,True,0.5047142015756796,0.79,1.0020700000000005,5
CC(=O)c1cn2c(N3CCCC3)nc(N3CCN(C)CC3)nc2cc1=N,True,0.8191522213230912,0.78,0.7633700000000008,5
Cc1nc2cc(=N)c(C(N)=O)cn2c2ncn(CCN3CCCC3)c12,True,0.7284137159647871,0.77,0.6665899999999991,5
N=c1c2cc(C(=O)N3CCCCC3)ccc2ncn1CCCN1CCCCC1,True,0.8657808869791767,0.84,3.017870000000002,5
CN(C)CCSc1nc2c(c(=O)c3cc(C(=O)O)ccc3n2C)c(=N)n1Cc1ccc(F)cc1,True,0.23900600831149219,0.8,2.906970000000001,5
Cc1nc(-c2ccc3c(=N)[nH]ccc3c2)cc(N2CCN(C)CC2)n1,True,0.7532851220530506,0.8,2.1645900000000005,5
N=c1c2ccc(C(=O)O)cc2oc2ncnc(NCCN3CCCCC3)c12,True,0.5932754018613666,0.8,2.4514700000000005,5
COCCCn1c(=N)n(CCN2CCN(c3ccccc3)CC2)c(=N)c2c(=N)n3c(nc21)N(C)C(=O)C3=O,True,0.2703261974909657,0.74,-0.44698999999999467,3
N=c1c2cnc3ccc(-c4ccncc4)cc3c2ncn1CCN1CCCC1,True,0.5600832225798307,0.82,3.221770000000001,5
CC(=O)c1ccc2c(c1)c(=N)c1cccnc1n2CCCN(C)CC(F)(F)F,True,0.5150363711198555,0.8,3.7557700000000027,5
COCCCn1c(=N)n(CCN2CCOCC2)c(=N)c2cc3cc(C(=O)O)c(=N)n(CCN(C)C)c3nc21,True,0.1992774484173775,0.73,-0.140589999999994,2
CCOC(=O)c1ccc2nc3n(CCN(C)C)c(=N)c4cc(C(=O)OCC)ccc4n3c(=N)c2c1,True,0.23953038368469504,0.78,2.31614,5
CCOC(=O)c1cc2cc3c(=N)ncn(CCN(CC)CC)c3cc2oc1=N,True,0.48051244998491743,0.77,2.2599400000000003,5
CC(=O)c1ccc2c(=N)c3c(N4CCN(C)CC4)ncnc3oc2c1,True,0.5668405551487391,0.8,1.8098699999999996,5
N=c1c2ccc(C(=O)O)cc2oc2c1c(N1CCNCC1)nc1ccccc12,True,0.368274203878112,0.81,2.721470000000001,5
N=c1c2ccc(C(=O)O)cc2n(CCN2CCCC2)c2ncnc(N3CCNCC3)c12,True,0.5322260170196759,0.79,1.2675700000000003,5
CN(C)CCCn1c2ccc(S(=O)(=O)N3CCCCC3)cc2c(=N)c2cnc(N3CCN(C)CC3)nc21,True,0.4696781923342213,0.79,1.9420700000000004,4
C#CCn1c(=N)c2ccc(=O)n(C3CC3)c2c2c(N3CCN(C)CC3)nc(N3CCC(F)(F)C3)nc21,True,0.43983630068809865,0.72,1.7909699999999995,5
NC(=O)c1cc2cnc(N3CCNCC3)nc2n(C2CC2)c1=NCCN1CCC(F)(F)C1,True,0.6704252234479807,0.74,0.5164000000000011,5
CCOC(=O)c1cc2c(=O)c3c(=N)n(C)c(N4CCNCC4)nc3n(C)c2cc1N,True,0.31576861541054574,0.77,0.07317000000000207,5
Cn1c(=N)n(CCN2CCOCC2)c(=N)c2c(=N)n(CCN3CCOCC3)c3cc(F)c(F)cc3c21,True,0.4216882473440326,0.74,0.3155100000000033,4
CN(C)CCn1c(=N)n(C)c(=N)c2c(=O)c3ccc(C(=O)O)cc3n(C3CC3)c21,True,0.5537916559803759,0.76,0.8483400000000008,5
Cc1cc(=O)oc2cc3oc(N4CCN(C)CC4)cc(=N)c3cc12,True,0.5476176935299141,0.79,2.0788900000000003,5
CN(C)S(=O)(=O)c1ccc2c(=N)n(-c3nc(N)nc(N4CCNCC4)n3)c(=N)n(C)c2c1,True,0.3589244754129211,0.75,-1.6449599999999973,4
CN(C)CCCn1c(=O)c2c(=N)c3cc(F)c(F)cc3n(C)c2n(CCCN(C)C)c1=O,True,0.5274341958348928,0.77,1.3159700000000005,5
N=c1c2cc(-c3ccncc3)ccc2ncn1CCN1CCCC1,True,0.8041569099277913,0.84,2.6735700000000007,5
CCn1c(=O)nc2n(C3CC3)c3ncnc(N4CCNCC4)c3cc-2c1=N,True,0.6477800139574482,0.77,0.3366700000000008,5
Cn1c(=N)c(C#CC(=O)c2ccccc2)cc2c(NCCN)ncnc21,True,0.4831603315519872,0.78,1.0527699999999998,5
CN1CCN(c2nc3c(c(=N)c4cccnc4n3CCN3CCOCC3)c(=N)n2Cc2ccccc2)CC1,True,0.3788925474504862,0.77,1.4772400000000014,4
Cn1c2ccc(S(C)(=O)=O)cc2c(=N)c2c(=N)n(CCN3CCOCC3)cnc21,True,0.5903848032760306,0.77,0.22264000000000128,5
CN1CCN(c2nc3ccc(S(=O)(=O)c4ccc(F)cc4)cc3c(=N)[nH]2)CC1,True,0.6527076557712262,0.82,1.76607,5
COC(=O)c1ccc2c(c1)c(=O)c1c(=N)n3c(nc1n2C)CCC3CN1CCCC1,True,0.5273124732393929,0.73,1.7373699999999994,5
CN(C)CCNc1nccc2oc3cc(S(C)(=O)=O)ccc3c(=N)c12,True,0.6736874960306716,0.79,1.8374699999999997,5
CC(=O)c1ccc2nc3c(cc2c1)c(=N)ncn3CCCN,True,0.5641621894434548,0.8,1.6153699999999998,5
CN(C)CCn1c2ccc(-c3ccncc3)cc2c2c(N3CCNCC3)ncnc21,True,0.554739811857391,0.82,2.617700000000001,5
CCOC(=O)c1cc2cc3c(N4CCN(C)CC4)nc(NCCN(C)C)nc3nc2n(C)c1=N,True,0.3861371467469287,0.78,0.8979700000000024,4
CC(=O)c1ccc2c(c1)c(=N)c1cc3ccccc3nc1n2CCCN(C)C,True,0.4257641360156522,0.82,3.9764700000000026,5
CCn1c2cc(C(=O)OC)ccc2c(=N)c2c(N3CCN(C)CC3)ncnc21,True,0.5488470744739831,0.81,1.6222699999999997,5
COCCCn1c(=N)n(CC2CC3CCN2CC3)c(=N)c2cc3cc(C(=O)O)ccc3nc21,True,0.37637729159321776,0.63,2.168940000000001,5
CCOC(=O)c1ccc2c(c1)c(=N)c1cc(C(=O)OCC)cnc1n2CC,True,0.5524293972503885,0.82,3.042270000000001,5
Cc1cc(=O)oc2cc3c(cc12)c(=N)n(CCCN(C)C)c(=N)n3CCCN(C)C,True,0.43509534991567783,0.77,1.7199600000000006,5
COC(=O)c1ccc2c(=N)c3c(=N)n(CCN(C)C)cnc3n(C)c2c1,True,0.5354050348054061,0.78,0.83514,5
CN(C)CCn1c(=N)c2cc(-c3ccncc3)oc2c2c(N)ncnc21,True,0.5818301989504839,0.78,1.86277,5
CCOC(=O)c1cn(CCN2CCOCC2)c2nc3ccc(C(=O)OC)cc3cc2c1=N,True,0.4631231123377279,0.8,1.9644699999999997,5
CN(C)CCCn1cc(C(N)=O)c(=N)c2cc3ccc(=O)n(C)c3nc21,True,0.6469709280067486,0.78,0.41827,5
CCn1c(=N)c(C(=O)NCc2ccccc2)cc2c(=N)n(CCN(C)C)c3ncccc3c21,True,0.3824069991385479,0.8,2.4614399999999996,5
CCOC(=O)c1c(C)c2cc3cc(C(=O)OC)ccc3nc2n(CCCN(C)C)c1=N,True,0.4626665057002145,0.81,2.8923900000000007,5
Cn1c(=N)c2cc(S(=O)(=O)N3CCCCC3)c(=N)n(C)c2c2c(N3CCNCC3)nc(N3CCCCC3)nc21,True,0.40893781644936733,0.74,0.9934400000000021,3
COC(=O)c1ccc2c(=N)c3c(N4CCN(C)CC4)nccc3n(CC(F)(F)F)c2c1,True,0.5080236704215392,0.79,2.7696700000000005,5
Cn1c(=N)c2c(=N)[nH]c(N3CCNCC3)nc2c2cc(S(C)(=O)=O)ccc21,True,0.4534828760627381,0.75,-0.1733599999999993,5
Cn1c(=N)c(C#Cc2ccc[nH]c2=N)cc2c(N3CCNCC3)ncnc21,True,0.46029890263172757,0.72,0.06474000000000046,5
CN(C)CCn1c2ccc(C(=N)N)cc2c(=N)c2cccnc21,True,0.3872266941946107,0.8,1.5146399999999998,5
CCCn1c(=N)n(CCN2CCOCC2)c(=N)c2cc3c(=N)[nH]c(N4CCN(C)CC4)nc3nc21,True,0.35459031673236524,0.72,-0.3534899999999961,4
COC(=O)c1ccc2nc3c(cc2c1)c(=N)n(CCN(C)C)c(=N)n3-c1ccc(F)cc1,True,0.3721984726803882,0.79,2.4264400000000004,5
CCN(CC)CCn1c(N2CCN(C)CC2)nc2c(c1=N)c(=N)n(C)c1c2ccc2c3ccccc3n(C)c(=N)c21,True,0.281577240847781,0.73,2.7049100000000017,4
CC(=O)c1ccc2c(c1)c1c(NCCN(C)C)ncnc1n2CCN(C)C,True,0.6157449994192868,0.82,2.3221999999999996,5
N=c1cc(C(=O)O)oc2cc3c(N)nnc(N4CCNCC4)c3cc12,True,0.4954400191667898,0.76,0.5454700000000001,5
CN(C)CCCn1c2ccc(S(N)(=O)=O)cc2c(=N)c2c(NCCN(C)C)ncnc21,True,0.41073051062000265,0.78,0.6365700000000019,5
CCOC(=O)C#Cc1cc2c(NCCN(C)C)ncnc2oc1=N,True,0.61087233183954,0.75,0.5903699999999998,5
Cn1c2c(cc(C(=O)O)c1=N)C(=N)N(CCN1CCOCC1)c1ccc(C(=O)Nc3ccc(C(F)(F)F)cc3)cc1N2CCN1CCOCC1,True,0.2640939455853901,0.73,3.4217400000000024,4
Cc1cccn2c(=N)c3c(=N)c(C#N)cn(CCCN(C)C)c3nc12,True,0.7049053075615814,0.75,1.3797399999999997,5
N=c1c2cc3ccccc3nc2n(CCN2CCCCC2)c(=N)n1-c1ccccc1,True,0.5170695757063986,0.82,3.425040000000002,5
Cn1c2ccc(C(N)=O)cc2c(=N)c2c(N3CCNCC3)nc(N3CCNCC3)nc21,True,0.42060075523823864,0.77,-0.48092999999999786,5
CCOC(=O)c1cc2cc3c(=O)c4ccccc4n(CCCN(C)C)c3nc2n(CCN(C)C)c1=N,True,0.28628815962563603,0.79,2.67387,5
Cn1nnc2c(=N)c3cc4c(F)cnc(N5CCNCC5)c4n(C4CC4)c-3nc21,True,0.4962574147154232,0.73,1.1808699999999996,5
CCN(CC)CCNc1ncnc2cc3oc4ccc(OC)cc4c(=N)c3cc12,True,0.466440417265846,0.8,3.770970000000001,5
N=c1c2c(=O)c3cc4cccnc4cc3n(CCN3CCCCC3)c2ncn1CCN1CCOCC1,True,0.41943064955272735,0.79,2.1969700000000003,5
Cc1cc(=O)oc2cc3nc(N4CCN(CC(F)(F)F)CC4)[nH]c(=N)c3cc12,True,0.5144690594320158,0.77,2.14149,5
